category,question,correct_letter,predicted,is_correct,response
us_foreign_policy,"International trade will almost always benefit both countries, so why do countries try to protect their own firms from exposure to the world market?",B,B,True,B
us_foreign_policy,Why did George H.W. Bush allow Saddam Hussein to remain in power after the Gulf War of 1991?,C,A,False,A
us_foreign_policy,Why do Liberal Internationalists argue that international institutions are important to US grand strategy?,B,B,True,B
us_foreign_policy,What was the significance of the Truman Doctrine?,D,A,False,A
us_foreign_policy,What tend to be the effects of oil and other natural resource trade on developing states?,C,D,False,D
us_foreign_policy,The dominant course for foreign policy throughout most of American history can be categorized as,C,A,False,A
us_foreign_policy,What led Britain to impose new taxes on their American colonies?,B,B,True,B
us_foreign_policy,"Who said ""Globalization is not something we can hold off or turn off. It is the economic equivalent of a force of nature-like wind or water""?",C,B,False,B
philosophy,Aesthetics deals with objects that are_____.,C,A,False,A
philosophy,"For Socrates, an unexamined life is a tragedy because it results in grievous harm to _____.",D,D,True,D
philosophy,"According to Kant, nothing can be called “good” without qualification except _____.",D,D,True,D
philosophy,Plato's view is that true beauty is _____.,D,B,False,B
philosophy,"In Aristotle’s terminology, incontinence is when:",B,B,True,B
philosophy,Nagel claims that most skeptical arguments:,D,A,False,A
philosophy,Rawls conceives of the original contract as one to:,C,C,True,C
philosophy,"According to Singer, compliance with his principle requires:",D,B,False,B
philosophy,"For Socrates, the soul is harmed by lack of _____.",A,A,True,A
philosophy,"According to Kant, morality requires us to:",B,B,True,B
philosophy,"According to Gauthier, the basis of morality is:",C,A,False,A
philosophy,Anscombe claims that it is not profitable to do moral philosophy until we have an adequate philosophy of:,C,A,False,A
philosophy,Mill claims that one of the strongest objections to utilitarianism is drawn from the idea of:,B,B,True,B
philosophy,Berkeley asserts that existing and perceiving are _____.,A,A,True,A
philosophy,"According to Rawls, the term “justice as fairness” conveys the idea that the principles of justice are agreed to in an initial position that is _____.",D,A,False,A
philosophy,Berkeley believes that sensible things cannot exist except in _____.,A,A,True,A
philosophy,Singer claims that his argument upsets the traditional distinction between:,A,D,False,D
philosophy," In his discussion of the Divided Line, Plato says that, in contrast to mere belief or opinion, knowledge is a belief for which we give reasons or justifications by appealing:",D,D,True,D
philosophy,What was Clarence Darrow's belief about life's meaning?,A,C,False,C
